Date,Mean_Wind_Speed,Wind_Direction,Average_Humidity,Average_Temperature,Minimum_Temperature,MaximumTemperature,Structure_Length,Latitude,Longitude,BridgeAge,AverageDailyTraffic,TotalPrecipitation,Mean_TOW,Mean_PH,Mean_Cl-,Mean_Annual_Corrosion_Rate
12/4/2034,3.042698,29.40778,34.32393,13.84342,-17.82625,45.51309,1000,34.76984,-84.03099,34,413,668.162,32,0.08,18.77,152.11
12/5/2034,11.9601,1.201072,65.2338,10.66129,-17.83865,39.16122,1000,34.76984,-84.03099,34,120,321.0392,85,7.21,100.77,350.39
12/6/2034,13.04925,126.9758,49.19549,16.99901,-14.20625,48.20427,1000,34.76984,-84.03099,34,429,461.8796,60,8.26,190.34,253.32
12/7/2034,4.543202,46.57611,38.37236,10.73032,-18.73507,40.19572,1000,34.76984,-84.03099,34,157,493.1825,71,4.41,40.59,81.77
12/8/2034,3.241518,21.85618,65.97832,14.97665,-18.57973,48.53304,1000,34.76984,-84.03099,34,422,767.1555,40,0.17,166.42,435.13
12/9/2034,16.70152,337.4469,60.68641,15.92328,-14.09811,45.94468,1000,34.76984,-84.03099,34,146,411.1257,56,4.95,145.57,414.13
12/10/2034,13.95594,192.2982,45.3177,13.78071,-18.55202,46.11344,1000,34.76984,-84.03099,34,373,515.7324,30,2.92,100.26,200.42
12/11/2034,15.35571,23.41053,68.91698,12.57117,-17.64343,42.78577,1000,34.76984,-84.03099,34,262,672.0765,47,1.19,120.26,35.88
12/12/2034,3.268189,123.0057,33.35964,12.98814,-14.67201,40.64829,1000,34.76984,-84.03099,34,156,839.3948,99,2.1,182.04,345.03
12/13/2034,9.791203,357.8885,35.60429,15.14349,-15.80898,46.09596,1000,34.76984,-84.03099,34,216,220.3563,26,7.78,84.71,495.01
12/14/2034,5.887805,352.7557,27.31389,10.37145,-18.48989,39.23278,1000,34.76984,-84.03099,34,340,806.0636,81,0.91,34.52,414.47
12/15/2034,13.29422,107.0312,50.78499,12.94339,-18.3215,44.20828,1000,34.76984,-84.03099,34,185,528.9672,81,7.94,155.68,185.39
12/16/2034,18.12413,170.6693,38.264,-1.846408,-18.71073,15.01791,1000,34.76984,-84.03099,34,263,580.8279,94,8.59,39.93,349.62
12/17/2034,4.776387,69.30708,42.00537,13.07446,-19.61368,45.76261,1000,34.76984,-84.03099,34,341,414.303,99,6.04,114.18,153.03
12/18/2034,15.4963,348.2222,46.77728,14.13282,-16.07413,44.33976,1000,34.76984,-84.03099,34,262,91.05063,93,9.9,52.86,272.96
12/19/2034,18.72897,103.1578,49.12638,10.03195,-17.71456,37.77846,1000,34.76984,-84.03099,34,386,322.795,25,1.12,134.77,134.55
12/20/2034,15.88724,165.4166,52.23175,13.64758,-19.57891,46.87407,1000,34.76984,-84.03099,34,234,796.3916,51,6.71,47.12,23.5
12/21/2034,1.846526,235.6646,52.95601,13.24501,-19.79267,46.28269,1000,34.76984,-84.03099,34,250,483.154,87,2.01,175.33,465.83
12/22/2034,7.090992,307.9926,51.2027,4.581326,-12.73182,21.89448,1000,34.76984,-84.03099,34,149,726.4092,96,1.46,185.83,230.15
12/23/2034,13.50861,339.9003,44.39732,15.31457,-18.15541,48.78454,1000,34.76984,-84.03099,34,404,151.1777,98,0.02,58.5,441.07
12/24/2034,12.20398,114.0996,62.83835,12.23442,-19.91775,44.3866,1000,34.76984,-84.03099,34,375,491.1211,68,9.17,16.98,447.04
12/25/2034,16.86767,49.42822,37.37678,9.888472,-19.98769,39.76463,1000,34.76984,-84.03099,34,94,569.7733,9,4.95,84.53,326.53
12/26/2034,2.040796,241.1643,34.91682,11.77844,-17.52903,41.08591,1000,34.76984,-84.03099,34,223,523.059,24,5.24,15.39,292.95
12/27/2034,1.098239,86.89057,45.44076,11.86431,-19.31593,43.04455,1000,34.76984,-84.03099,34,220,646.3207,13,1.26,97.81,55.54
12/28/2034,9.514037,133.392,53.1922,7.17576,-18.54625,32.89777,1000,34.76984,-84.03099,34,324,616.8901,56,8.73,53.78,349.5
12/29/2034,9.402443,302.1266,44.81716,8.842052,-18.24083,35.92493,1000,34.76984,-84.03099,34,250,562.3957,70,2.87,161.71,357.11
12/30/2034,16.72601,234.5197,66.11429,15.45179,-17.45014,48.35372,1000,34.76984,-84.03099,34,250,899.855,19,4.82,76.38,136.47
12/31/2034,4.391224,201.0105,40.39366,13.81799,-18.37815,46.01412,1000,34.76984,-84.03099,34,441,572.2542,25,4.75,47.05,313.15
1/1/2035,18.47302,129.3546,46.80995,14.39742,-15.16559,43.96043,1000,34.76984,-84.03099,35,283,508.5475,44,4.11,146.78,416.62
1/2/2035,1.20156,161.1852,37.43567,12.41893,-16.09497,40.93283,1000,34.76984,-84.03099,35,148,84.49232,21,2.74,147.02,467.89
1/3/2035,7.991763,268.9384,61.11704,16.08098,-16.53209,48.69405,1000,34.76984,-84.03099,35,139,472.4248,31,2.57,144.87,218.74
1/4/2035,10.30768,177.7986,45.08991,8.095765,-18.55774,34.74927,1000,34.76984,-84.03099,35,103,359.8685,31,2.34,61.18,248.42
1/5/2035,11.13383,198.7539,57.38004,12.32233,-19.58877,44.23344,1000,34.76984,-84.03099,35,308,442.2389,15,9.55,131.29,499.46
1/6/2035,10.31783,336.9919,60.5555,14.20092,-19.83636,48.2382,1000,34.76984,-84.03099,35,374,170.3352,24,3.22,92.78,205.06
1/7/2035,17.15561,98.29985,57.94223,12.87892,-19.64028,45.39812,1000,34.76984,-84.03099,35,226,160.7695,96,3.08,122.12,312.34
1/8/2035,17.51453,202.7805,67.41418,13.34557,-18.62023,45.31137,1000,34.76984,-84.03099,35,228,720.3361,9,5.48,133.8,242.93
1/9/2035,0.3154683,120.5832,44.62291,11.68766,-17.5777,40.95301,1000,34.76984,-84.03099,35,179,683.3475,73,9.38,47.08,143.77
1/10/2035,17.34623,232.6808,38.47772,12.33061,-12.38026,37.04148,1000,34.76984,-84.03099,35,471,399.1746,87,1.32,159.26,427.87
1/11/2035,0.8933878,306.6107,49.97912,9.413141,-19.45301,38.2793,1000,34.76984,-84.03099,35,230,682.3439,34,2.78,26.92,453.02
1/12/2035,17.26625,102.156,38.51413,13.16191,-13.90491,40.22874,1000,34.76984,-84.03099,35,323,315.3813,46,3.45,63.54,383.36
1/13/2035,0.1422882,356.1357,48.396,15.44455,-16.34166,47.23075,1000,34.76984,-84.03099,35,403,492.2622,50,3.7,171.42,330.64
1/14/2035,4.078026,172.9519,55.95886,18.99835,-9.340466,47.33716,1000,34.76984,-84.03099,35,199,693.3,27,0.64,191.03,34.16
1/15/2035,4.386344,343.0273,60.09108,14.49291,-19.46826,48.45407,1000,34.76984,-84.03099,35,242,376.5433,86,7.64,122.13,168.72
1/16/2035,12.01715,312.4102,44.21572,11.37738,-19.49366,42.24843,1000,34.76984,-84.03099,35,396,853.0421,36,3.82,113.96,380.73
1/17/2035,16.49141,305.3245,58.15335,3.326906,-17.55785,24.21166,1000,34.76984,-84.03099,35,80,810.9517,72,0.34,8.25,98.93
1/18/2035,6.229881,243.6197,68.56948,17.72044,-13.31655,48.75744,1000,34.76984,-84.03099,35,166,91.57967,66,3.17,126.48,356.14
1/19/2035,15.55501,0.4980326,63.18242,10.81401,-13.92306,35.55108,1000,34.76984,-84.03099,35,429,672.9208,60,1.63,119.5,256.72
1/20/2035,10.33139,119.7799,63.65022,12.23071,-11.79021,36.25163,1000,34.76984,-84.03099,35,222,520.5414,35,0.02,112.54,146.66
1/21/2035,0.4373384,12.00698,44.71707,7.744737,-19.97861,35.46808,1000,34.76984,-84.03099,35,364,658.7011,48,6.27,13.92,268.45
1/22/2035,5.02335,173.3459,40.38375,9.780916,-18.37461,37.93644,1000,34.76984,-84.03099,35,42,564.8076,64,8.88,6.95,470.87
1/23/2035,9.325966,204.2352,29.10346,8.220575,-19.80259,36.24374,1000,34.76984,-84.03099,35,304,812.3757,5,7.77,57.33,125.75
1/24/2035,16.65764,75.80849,34.11679,15.2323,-16.83358,47.29818,1000,34.76984,-84.03099,35,66,606.7522,3,6.08,58.58,368.24
1/25/2035,6.7798,23.59945,45.40487,16.17668,-14.77552,47.12889,1000,34.76984,-84.03099,35,307,646.6078,70,4.14,139.57,114.2
1/26/2035,8.398362,104.2565,55.79318,15.00496,-18.99639,49.00632,1000,34.76984,-84.03099,35,226,371.6556,28,8.89,168.86,72.5
1/27/2035,10.91133,339.1356,58.50505,12.27547,-15.52355,40.07449,1000,34.76984,-84.03099,35,142,388.6236,69,2.26,140.27,495.87
1/28/2035,2.218468,66.3079,47.52822,10.64404,-10.82809,32.11616,1000,34.76984,-84.03099,35,251,710.3544,76,2.41,145.81,32.51
1/29/2035,11.57128,294.3973,55.608,16.50788,-15.31638,48.33214,1000,34.76984,-84.03099,35,293,414.4074,64,1.42,51.19,406.31
1/30/2035,2.151492,232.186,66.46555,9.028189,-19.41122,37.4676,1000,34.76984,-84.03099,35,253,627.6862,46,8.88,129.78,159.62
1/31/2035,12.59359,267.7674,34.76848,13.19523,-8.162374,34.55283,1000,34.76984,-84.03099,35,330,417.5455,50,9.12,46.52,240.75
2/1/2035,4.047933,277.1551,44.46459,1.282237,-18.55386,21.11833,1000,34.76984,-84.03099,35,159,995.5161,67,0.39,183,29.93
2/2/2035,11.73463,302.4232,56.52347,6.880234,-18.43804,32.19851,1000,34.76984,-84.03099,35,516,618.8856,82,9.18,135.1,214.09
2/3/2035,19.30085,331.6097,59.80533,15.29298,-13.49645,44.08241,1000,34.76984,-84.03099,35,102,507.5485,33,1.93,192.78,227.45
2/4/2035,8.021289,209.5311,63.51374,15.64787,-17.10988,48.40561,1000,34.76984,-84.03099,35,236,395.5168,31,7.73,123.43,465.39
2/5/2035,18.97653,57.68848,59.61543,14.29057,-17.07834,45.65949,1000,34.76984,-84.03099,35,200,152.1279,8,2.58,114.01,119.03
2/6/2035,12.67317,358.0735,71.54636,15.162,-17.90655,48.23055,1000,34.76984,-84.03099,35,350,538.9406,70,6.04,196.41,164.7
2/7/2035,8.831917,282.5419,64.9101,10.61602,-12.828,34.06005,1000,34.76984,-84.03099,35,214,302.6917,4,6.09,146.47,319.97
2/8/2035,0.8409023,36.77759,55.39094,13.83417,-19.84673,47.51508,1000,34.76984,-84.03099,35,106,194.7583,44,5.56,62.12,461.17
2/9/2035,4.437215,63.20044,63.47983,12.1718,-12.94806,37.29165,1000,34.76984,-84.03099,35,276,828.49,58,5.18,196.24,24.78
2/10/2035,19.88372,120.3838,60.69392,14.9648,-17.25281,47.18242,1000,34.76984,-84.03099,35,320,698.8157,3,9.76,173.35,37.6
2/11/2035,5.549025,231.6896,51.37369,12.99078,-19.18534,45.16689,1000,34.76984,-84.03099,35,320,496.0774,45,8.76,192.29,21.51
2/12/2035,12.40049,11.36068,58.7558,16.58263,-14.06607,47.23132,1000,34.76984,-84.03099,35,69,502.7993,18,5.74,85.74,97.73
2/13/2035,6.636191,154.8124,43.37738,9.638298,-19.77164,39.04824,1000,34.76984,-84.03099,35,291,569.8802,83,2.84,1.54,135.68
2/14/2035,8.594285,211.9163,39.13036,10.84959,-10.93641,32.63559,1000,34.76984,-84.03099,35,173,689.1367,84,3.78,159.6,165.41
2/15/2035,8.924383,205.8361,44.39716,10.09065,-18.67764,38.85893,1000,34.76984,-84.03099,35,377,776.1848,71,0.76,53.6,307.26
2/16/2035,16.47604,39.3247,66.18349,5.1068,-19.16284,29.37644,1000,34.76984,-84.03099,35,258,468.918,92,4.96,175.06,388.42
2/17/2035,12.00097,181.2143,26.12726,14.80083,-19.56231,49.16398,1000,34.76984,-84.03099,35,170,345.8264,35,8.98,94.88,324.47
2/18/2035,17.22446,236.6413,52.0053,15.69724,-16.5366,47.93107,1000,34.76984,-84.03099,35,316,318.5206,71,7.44,107.24,89.95
2/19/2035,3.843994,221.3201,61.59627,12.40463,-18.3069,43.11617,1000,34.76984,-84.03099,35,167,551.4681,34,5.63,195.26,3.95
2/20/2035,16.37685,214.9558,37.25667,12.49811,-18.85784,43.85406,1000,34.76984,-84.03099,35,319,686.0882,100,1.86,65.74,284.41
2/21/2035,8.102793,317.5972,39.86575,10.80998,-19.56488,41.18485,1000,34.76984,-84.03099,35,292,285.9753,50,5.63,23.92,358.33
2/22/2035,7.777043,106.7409,44.62279,10.12522,-9.365396,29.61584,1000,34.76984,-84.03099,35,112,626.9177,33,8.65,112.15,110.87
2/23/2035,2.970421,269.9477,52.91141,15.56904,-17.91327,49.05136,1000,34.76984,-84.03099,35,521,537.4038,37,8.16,61.4,198.64
2/24/2035,9.399776,240.8314,62.05139,12.90267,-18.08544,43.89077,1000,34.76984,-84.03099,35,137,642.056,23,5.89,188.35,270
2/25/2035,19.10981,245.234,65.27546,11.81766,-19.29667,42.93199,1000,34.76984,-84.03099,35,478,853.1864,33,9.34,85.7,450.29
2/26/2035,11.25184,149.2639,40.32064,15.1515,-19.5456,49.8486,1000,34.76984,-84.03099,35,478,421.3827,82,9.7,40.2,419.06
2/27/2035,4.192371,277.6277,61.93283,14.14609,-18.8794,47.17157,1000,34.76984,-84.03099,35,442,706.2245,76,1.18,139.57,471.2
2/28/2035,4.185133,184.037,44.97188,15.7945,-16.66051,48.2495,1000,34.76984,-84.03099,35,189,373.0384,42,9.05,12.91,263.66
3/1/2035,18.93692,151.4001,46.04674,16.65144,-15.29145,48.59433,1000,34.76984,-84.03099,35,340,551.2184,3,5.47,47.1,353.41
3/2/2035,15.12229,209.6351,74.27317,13.47607,-19.67495,46.62709,1000,34.76984,-84.03099,35,192,647.1725,53,8.95,56.28,137.67
3/3/2035,3.443518,125.4973,63.13632,16.27414,-16.16856,48.71684,1000,34.76984,-84.03099,35,76,707.9532,9,9.38,11.64,60.34
3/4/2035,0.2942395,296.9564,44.69032,15.86736,-17.37212,49.10685,1000,34.76984,-84.03099,35,235,639.9568,28,1.9,83.87,306.86
3/5/2035,9.277645,98.2375,44.05121,13.76748,-19.68764,47.2226,1000,34.76984,-84.03099,35,357,791.1061,85,1.21,37.45,163.7
3/6/2035,11.33948,177.1558,41.86699,13.47066,-18.78044,45.72175,1000,34.76984,-84.03099,35,245,314.8191,68,7.03,26.79,141.94
3/7/2035,15.75669,24.68319,48.50697,14.47058,-19.14861,48.08978,1000,34.76984,-84.03099,35,269,597.7565,68,5.49,13.96,175.12
3/8/2035,18.02161,324.6678,42.3152,10.77458,-17.83361,39.38278,1000,34.76984,-84.03099,35,257,552.6379,22,0.38,182.57,345.38
3/9/2035,13.82985,200.0406,43.86549,12.55616,-18.35216,43.46448,1000,34.76984,-84.03099,35,261,179.9186,30,5.25,106.96,316.74
3/10/2035,19.87983,63.30811,49.41961,14.34058,-15.68303,44.3642,1000,34.76984,-84.03099,35,360,649.9004,8,3.77,15.61,74.56
3/11/2035,8.763227,12.12152,33.83654,15.04692,-16.12731,46.22116,1000,34.76984,-84.03099,35,248,350.8915,91,9.62,23.59,125.03
3/12/2035,15.64813,174.559,57.14171,12.96471,-12.49197,38.42139,1000,34.76984,-84.03099,35,179,576.1948,53,1.36,40.13,471.83
3/13/2035,17.43035,54.90684,36.89015,11.82057,-17.33474,40.97588,1000,34.76984,-84.03099,35,144,689.8611,15,5.96,140.36,403.53
3/14/2035,17.20691,178.5576,62.31955,18.98248,-11.51528,49.48024,1000,34.76984,-84.03099,35,336,467.1894,55,8.61,188.58,406.86
3/15/2035,2.336411,168.4809,54.08105,15.93877,-18.03052,49.90805,1000,34.76984,-84.03099,35,250,357.7974,64,7.39,72.94,331.14
3/16/2035,18.63742,253.3616,45.57776,15.06676,-17.01255,47.14606,1000,34.76984,-84.03099,35,57,617.1271,19,1.94,68.96,444.23
3/17/2035,18.90268,295.3759,58.27254,11.05354,-19.90441,42.01149,1000,34.76984,-84.03099,35,243,365.2101,94,4.9,170.26,60.08
3/18/2035,9.793359,148.5836,60.37314,7.183921,-18.95262,33.32046,1000,34.76984,-84.03099,35,278,337.7704,42,7.25,89.99,61.27
3/19/2035,3.059406,217.6145,67.01196,12.5029,-17.93348,42.93928,1000,34.76984,-84.03099,35,242,316.1139,90,5.78,154.92,356.87
3/20/2035,13.63241,114.976,32.86226,12.92276,-19.85948,45.705,1000,34.76984,-84.03099,35,382,777.537,83,0.41,46.4,104.68
3/21/2035,3.481483,305.6592,71.07722,6.635921,-19.73626,33.0081,1000,34.76984,-84.03099,35,382,623.4553,77,1.12,75.64,253.63
3/22/2035,7.06726,254.0326,42.51948,12.18536,-17.22613,41.59686,1000,34.76984,-84.03099,35,531,566.0664,6,2.41,48.28,212.11
3/23/2035,4.479916,263.6306,29.39879,-0.2249899,-17.1341,16.68412,1000,34.76984,-84.03099,35,135,815.1095,56,7.35,165.73,12.28
3/24/2035,8.73712,354.0742,49.82551,16.43391,-16.43864,49.30645,1000,34.76984,-84.03099,35,209,478.8495,63,9.36,18.74,123.29
3/25/2035,19.66612,190.5834,51.33383,7.172572,-19.26858,33.61372,1000,34.76984,-84.03099,35,165,569.8494,33,8.17,176.58,459.01
3/26/2035,17.28121,92.30101,55.26117,11.43356,-19.45086,42.31799,1000,34.76984,-84.03099,35,296,371.3102,76,1.26,162.12,258.9
3/27/2035,6.003915,72.71958,57.45293,16.00078,-17.16269,49.16425,1000,34.76984,-84.03099,35,217,662.8113,86,6.36,179.23,44.89
3/28/2035,2.877693,62.08387,55.59809,11.96866,-13.13429,37.07161,1000,34.76984,-84.03099,35,415,410.0031,42,6.36,131.88,103.81
3/29/2035,0.9228015,343.9319,40.22101,16.07072,-15.66426,47.80571,1000,34.76984,-84.03099,35,224,906.2352,22,3.81,130.34,93.91
3/30/2035,0.7314682,236.5221,50.46623,7.083951,-19.52982,33.69772,1000,34.76984,-84.03099,35,226,475.1846,61,2.91,198.61,41.64
3/31/2035,4.630868,68.1394,53.43364,15.24506,-18.75487,49.245,1000,34.76984,-84.03099,35,124,327.8379,26,4.16,86.45,86.73
4/1/2035,1.350596,41.97039,47.32184,11.54557,-16.49782,39.58896,1000,34.76984,-84.03099,35,387,437.3752,56,2.2,196.05,414.96
4/2/2035,12.54246,188.635,55.85829,13.23052,-17.66466,44.1257,1000,34.76984,-84.03099,35,153,320.3393,64,4.28,55.53,214.54
4/3/2035,11.24329,159.6535,53.97477,10.70395,-19.80829,41.21619,1000,34.76984,-84.03099,35,206,586.3303,27,3.43,87.71,305.95
4/4/2035,4.836307,123.9339,48.28241,8.296741,-19.62341,36.21689,1000,34.76984,-84.03099,35,226,717.0999,7,1.26,111.91,246.93
4/5/2035,16.30062,359.269,52.35685,13.74615,-18.83831,46.3306,1000,34.76984,-84.03099,35,460,830.9774,34,0.72,90.16,38.53
4/6/2035,6.813165,161.4632,43.90231,11.88188,-15.42306,39.18682,1000,34.76984,-84.03099,35,365,853.9039,74,1.54,90.43,487.48
4/7/2035,12.67715,94.53218,40.9668,16.50315,-13.79569,46.80198,1000,34.76984,-84.03099,35,334,323.2193,80,1.77,29.46,417.51
4/8/2035,16.5282,146.3158,49.73904,7.317547,-19.91434,34.54943,1000,34.76984,-84.03099,35,242,477.3318,32,1.59,80.71,336.35
4/9/2035,7.514428,312.5698,51.83851,10.69959,-18.27622,39.6754,1000,34.76984,-84.03099,35,133,91.92973,22,3.52,5.49,129.93
4/10/2035,12.39417,92.72025,29.60847,11.33362,-19.97873,42.64597,1000,34.76984,-84.03099,35,366,282.0791,40,3.67,6.79,391.8
4/11/2035,9.509238,168.7005,51.99376,15.51683,-18.16899,49.20265,1000,34.76984,-84.03099,35,246,258.8016,11,4.39,146.6,345.27
4/12/2035,13.99528,288.4982,39.17313,13.76074,-17.99368,45.51516,1000,34.76984,-84.03099,35,257,364.5549,81,0.87,135.87,246.96
4/13/2035,3.184178,176.155,69.42088,15.01773,-19.77651,49.81198,1000,34.76984,-84.03099,35,107,518.8487,14,1.96,138.81,233.89
4/14/2035,18.33294,29.93869,47.6763,15.58496,-17.74525,48.91516,1000,34.76984,-84.03099,35,470,619.8992,63,0.34,112.1,11.46
4/15/2035,1.347632,145.6591,52.4113,12.941,-17.69742,43.57943,1000,34.76984,-84.03099,35,134,617.33,22,8.85,27.23,471.43
4/16/2035,13.28703,237.4558,54.41829,15.44903,-18.9498,49.84785,1000,34.76984,-84.03099,35,267,421.721,50,4.42,53.11,477.83
4/17/2035,9.104601,339.6095,35.38829,7.874034,-19.5081,35.25617,1000,34.76984,-84.03099,35,284,376.4024,96,6.01,1.09,332.68
4/18/2035,11.21363,84.95007,53.25638,15.83846,-16.02314,47.70006,1000,34.76984,-84.03099,35,149,524.2631,18,4.4,53.19,316.79
4/19/2035,12.35022,31.3355,44.64745,16.33507,-14.87283,47.54297,1000,34.76984,-84.03099,35,443,732.3071,42,1.61,88.35,441.89
4/20/2035,0.1020455,78.65593,43.45883,14.96749,-19.86691,49.80189,1000,34.76984,-84.03099,35,184,325.6788,20,3.33,111.09,96.13
4/21/2035,16.05764,255.9115,51.16386,15.32661,-17.928,48.58123,1000,34.76984,-84.03099,35,223,942.3768,52,9.19,187.75,443.52
4/22/2035,13.57773,56.76662,57.0862,15.60182,-17.79981,49.00344,1000,34.76984,-84.03099,35,276,738.9243,6,2.72,161.62,286.9
4/23/2035,16.60599,328.7594,44.57736,16.27182,-15.96753,48.51117,1000,34.76984,-84.03099,35,113,463.2488,96,9.46,38.64,361.01
4/24/2035,8.995539,185.5207,55.59321,17.09171,-14.97478,49.1582,1000,34.76984,-84.03099,35,564,502.3977,26,6.94,160.64,395.5
4/25/2035,13.31266,336.4815,44.02042,3.915432,-19.06013,26.89099,1000,34.76984,-84.03099,35,176,406.8063,2,6.99,96.88,5.6
4/26/2035,7.137813,13.84586,37.04502,14.252,-18.84371,47.34771,1000,34.76984,-84.03099,35,411,522.0217,17,3.95,127.8,98.31
4/27/2035,7.963577,79.79709,60.14832,13.27692,-17.29232,43.84615,1000,34.76984,-84.03099,35,269,951.1154,32,3.87,131.5,266.29
4/28/2035,9.755436,152.4765,31.49095,6.845639,-18.05233,31.74361,1000,34.76984,-84.03099,35,266,342.3508,9,3.53,182.98,164.26
4/29/2035,19.24308,333.9224,65.48402,12.08958,-16.53397,40.71313,1000,34.76984,-84.03099,35,214,469.9484,79,5.3,141.75,487.67
4/30/2035,15.25868,224.371,60.77304,14.80486,-16.63046,46.24018,1000,34.76984,-84.03099,35,105,652.0707,88,6.35,178.16,312.89
5/1/2035,17.38812,139.5242,50.7369,11.98766,-18.41888,42.39421,1000,34.76984,-84.03099,35,278,145.9477,64,7.36,190.34,498
5/2/2035,10.49581,356.4694,32.77878,11.91415,-19.98578,43.81409,1000,34.76984,-84.03099,35,378,738.0818,91,8.22,160.76,16.84
5/3/2035,14.02544,111.938,35.43982,15.89412,-13.50684,45.29508,1000,34.76984,-84.03099,35,346,363.7723,26,0.91,26.63,279.69
5/4/2035,15.1459,19.01223,54.29686,3.998918,-19.06161,27.05945,1000,34.76984,-84.03099,35,182,500.5238,48,9.43,81.92,388.75
5/5/2035,16.21535,161.7985,68.72659,15.64828,-18.49088,49.78745,1000,34.76984,-84.03099,35,252,615.5087,50,7.68,119.18,371.02
5/6/2035,8.317967,228.5948,36.34689,15.83025,-18.11064,49.77114,1000,34.76984,-84.03099,35,187,355.9708,21,5.85,136.49,295.18
5/7/2035,13.03074,156.5473,39.0899,12.07712,-18.00248,42.15672,1000,34.76984,-84.03099,35,228,943.7515,96,1.37,62.18,405.71
5/8/2035,3.778105,275.8637,48.22663,12.16659,-13.96873,38.3019,1000,34.76984,-84.03099,35,174,600.8992,30,9.23,169.74,407.88
5/9/2035,17.5886,99.19695,37.77481,14.99546,-19.65824,49.64915,1000,34.76984,-84.03099,35,197,612.2483,37,0.05,130.81,288.92
5/10/2035,11.05463,63.77752,52.62674,10.03645,-19.81709,39.89,1000,34.76984,-84.03099,35,250,341.4456,76,1.77,121.82,429.21
5/11/2035,13.9303,239.5312,76.15704,15.80859,-16.49406,48.11124,1000,34.76984,-84.03099,35,128,570.8329,94,3.38,110.53,496.05
5/12/2035,7.60038,108.9808,40.88502,14.63536,-19.32741,48.59813,1000,34.76984,-84.03099,35,317,389.6249,33,9.28,73.79,148.8
5/13/2035,14.15041,152.0081,57.24993,13.75963,-19.78273,47.302,1000,34.76984,-84.03099,35,129,265.2948,84,1.22,53.86,99.64
5/14/2035,5.801717,345.7414,51.42575,13.91305,-19.92216,47.74826,1000,34.76984,-84.03099,35,40,443.6668,42,4.57,108.81,443.26
5/15/2035,11.76192,122.815,59.6142,1.802393,-18.90657,22.51136,1000,34.76984,-84.03099,35,507,350.0802,75,5.11,102.66,329.86
5/16/2035,18.86855,237.4932,47.05467,10.62971,-16.05124,37.31066,1000,34.76984,-84.03099,35,115,670.4343,0,0.18,75.68,187.41
5/17/2035,10.47573,53.84983,65.27117,8.174315,-14.51233,30.86096,1000,34.76984,-84.03099,35,470,655.1943,53,1.4,139.08,367.04
5/18/2035,10.72698,167.8709,66.49299,16.27156,-11.67398,44.21711,1000,34.76984,-84.03099,35,470,494.9765,27,5.37,33.33,232.79
5/19/2035,16.87309,80.07321,41.9003,15.91196,-17.49358,49.3175,1000,34.76984,-84.03099,35,404,387.0366,100,5.11,26.09,437.44
5/20/2035,10.59711,81.66657,42.11446,15.49414,-17.49103,48.47931,1000,34.76984,-84.03099,35,205,249.1385,30,1.36,81.84,58.81
5/21/2035,18.60316,274.0356,31.95685,9.790227,-19.1329,38.71335,1000,34.76984,-84.03099,35,170,216.2702,20,9.69,124.1,374.53
5/22/2035,10.39557,274.0356,42.99175,5.867537,-15.04671,26.78179,1000,34.76984,-84.03099,35,382,856.2,68,6.16,51.16,232.14
5/23/2035,2.597756,224.2696,60.67587,16.92187,-11.53229,45.37604,1000,34.76984,-84.03099,35,129,706.5919,69,6.67,165.67,476.33
5/24/2035,4.765651,16.95238,70.74508,13.11544,-15.305,41.53588,1000,34.76984,-84.03099,35,247,349.9652,7,4.89,191.2,233.84
5/25/2035,15.04531,209.9212,40.66776,12.06486,-19.26354,43.39326,1000,34.76984,-84.03099,35,279,673.4827,6,6.1,170.95,414.97
5/26/2035,12.20464,306.5154,51.37449,17.10566,-15.66201,49.87333,1000,34.76984,-84.03099,35,168,241.6619,23,1.57,146.16,96.19
5/27/2035,1.768999,321.8687,47.12819,13.35995,-17.81456,44.53445,1000,34.76984,-84.03099,35,235,62.6505,93,8.18,156.4,120.7
5/28/2035,7.262183,273.8893,62.29701,12.45124,-16.16713,41.06961,1000,34.76984,-84.03099,35,368,317.7523,65,6,180.25,253.39
5/29/2035,13.50531,150.5755,50.38501,15.69506,-14.02171,45.41183,1000,34.76984,-84.03099,35,293,281.9197,53,0.57,31.9,63.26
5/30/2035,16.60845,193.8249,41.74977,13.33164,-19.62384,46.28711,1000,34.76984,-84.03099,35,411,540.8141,79,1.02,114.96,136.02
5/31/2035,16.70205,17.39788,47.81002,17.55893,-12.75867,47.87653,1000,34.76984,-84.03099,35,244,432.7781,49,1.1,89.99,410.76
6/1/2035,13.16997,255.6531,68.93264,12.60024,-13.33268,38.53316,1000,34.76984,-84.03099,35,159,165.7495,75,7.82,130.93,466.79
6/2/2035,11.97502,268.2469,21.32705,9.879438,-19.63443,39.39331,1000,34.76984,-84.03099,35,185,834.2761,32,9.93,42.44,195.23
6/3/2035,3.246984,327.6332,58.48431,13.73003,-15.5502,43.01027,1000,34.76984,-84.03099,35,348,813.891,53,9,64.66,426.95
6/4/2035,3.157201,177.0994,52.71594,5.692684,-19.8191,31.20447,1000,34.76984,-84.03099,35,228,259.6743,93,5.78,167.98,260.51
6/5/2035,19.91814,215.3633,52.46715,11.49314,-18.08621,41.07249,1000,34.76984,-84.03099,35,148,341.2079,32,8.53,158.76,262.59
6/6/2035,16.41758,116.1527,35.38614,12.7778,-17.97669,43.53229,1000,34.76984,-84.03099,35,185,162.6481,25,4.67,65.19,61.22
