Date,Mean_Wind_Speed,Wind_Direction,Average_Humidity,Average_Temperature,Minimum_Temperature,MaximumTemperature,Structure_Length,Latitude,Longitude,BridgeAge,AverageDailyTraffic,TotalPrecipitation,Mean_TOW,Mean_PH,Mean_Cl-,Mean_Annual_Corrosion_Rate,CorrosionDepth,AnnualRate,Wind-Induced Vibrations,Traffic Load,Structural Health,Vibration Risk,Corrosion Risk,Traffic Load Percentage,Traffic Load Risk,Structural Health Risk
8/18/2033,9.578704,133.3151,55.17557,14.61968,-18.24858,47.48795,1000,34.76984,-84.03099,33,322,515.4655,54,7.19,4.56,433.32,4.102939780068642,1.3854434855160214,6.969388291393629,322000,94.76168929606646,Critical,High,3.2232232232232234,Moderate,Poor
8/19/2033,14.02057,76.87237,69.28474,10.03182,-19.12033,39.18397,1000,34.76984,-84.03099,33,176,26.94923,65,3.71,169.08,258.31,4.233491076804539,1.4840826866990706,13.65416420448322,176000,93.45354235309364,Critical,High,1.7617617617617618,Low,Critical
8/20/2033,5.125007,230.2437,29.47544,16.74042,-11.82338,45.30422,1000,34.76984,-84.03099,33,505,505.4377,39,6.06,76.77,372.74,3.8134399610973864,1.1276648111411012,-3.939959408256861,505000,96.94769243830905,Moderate,Moderate,5.055055055055055,High,Fair
8/21/2033,2.471998,24.62834,64.12066,12.17087,-12.81906,37.1608,1000,34.76984,-84.03099,33,169,212.9482,87,3.01,6.46,430.94,6.277715503277045,1.5629023001595759,1.0301568968357333,169000,95.95749793058498,High,Critical,1.6916916916916918,Low,Poor
8/22/2033,19.02229,145.3268,27.47463,14.46998,-19.19361,48.13358,1000,34.76984,-84.03099,33,300,658.7175,23,5.74,48.23,41.96,3.765148773828853,0.8263496524012843,10.821683857508532,300000,94.16775833277791,Critical,Low,3.003003003003003,Moderate,Critical
8/23/2033,13.15812,330.5062,53.63154,13.72679,-19.98568,47.43927,1000,34.76984,-84.03099,33,288,673.0925,37,7.78,115.52,133.1,3.8634214945998906,1.2454608086358143,-6.478129004601186,288000,97.50678755832949,Low,Moderate,2.8828828828828827,Moderate,Good
8/24/2033,7.725004,124.9141,52.79851,17.41164,-14.52892,49.3522,1000,34.76984,-84.03099,33,269,897.2319,60,9.97,86.67,400.34,4.644974303244193,1.6497343297417408,6.33458864784155,269000,94.83056197150917,Critical,Critical,2.6926926926926926,Moderate,Poor
8/25/2033,9.305559,96.79021,50.94218,11.78682,-17.48766,41.06131,1000,34.76984,-84.03099,33,417,438.047,23,1.69,161.63,45.68,3.3248328343806426,1.3200858997108469,9.240287250414857,417000,94.28911678000378,Critical,High,4.1741741741741745,High,Critical
8/26/2033,7.850533,296.2947,40.00472,9.349943,-19.66738,38.36726,1000,34.76984,-84.03099,33,273,442.2377,45,8.87,17.68,408.99,3.1305373297574417,0.9001124629888113,-7.0382180311024864,273000,97.72840986732385,Low,Low,2.7327327327327327,Moderate,Good
8/27/2033,15.42937,214.2479,31.67742,14.72847,-17.3084,46.76534,1000,34.76984,-84.03099,33,199,415.1586,85,4.38,42.99,64.64,5.901126337631361,1.6463853947739255,-8.683258011713258,199000,97.86313598391047,Low,Critical,1.991991991991992,Low,Good
8/28/2033,11.25573,177.6844,63.38834,15.42941,-19.13947,49.99828,1000,34.76984,-84.03099,33,450,291.6314,88,3.53,1.55,458.3,7.079066136320235,1.7935300677963368,0.4547747484665583,450000,95.89098602996779,High,Critical,4.504504504504505,High,Poor
8/29/2033,13.5658,109.7334,31.39452,12.22305,-17.80388,42.24997,1000,34.76984,-84.03099,33,127,818.1913,28,1.15,76.78,219.83,3.138640428679152,0.7757273298192546,12.769133181748762,127000,93.86265516470448,Critical,Low,1.2712712712712713,Low,Critical
8/30/2033,8.266534,52.5758,29.25656,12.0827,-17.71352,41.87892,1000,34.76984,-84.03099,33,338,830.7096,74,8.24,173.62,8.37,4.644494773014534,1.3276619240431515,6.564934212070278,338000,94.853514580373,Critical,High,3.3833833833833835,High,Poor
8/31/2033,12.51045,86.92747,48.10284,8.126582,-18.42842,34.68158,1000,34.76984,-84.03099,33,90,530.6967,4,6.55,16.82,430.72,2.6007157512713306,0.8574474820368401,12.492466018104869,90000,93.90827255176798,Critical,Low,0.9009009009009009,Low,Critical
9/1/2033,14.03056,297.2552,24.60623,13.22478,-14.81906,41.26863,1000,34.76984,-84.03099,33,282,643.6881,19,0.23,53.57,299.48,2.1329234509624775,0.7029518395461711,-12.472825248886457,282000,98.87087949791344,Low,Low,2.8228228228228227,Moderate,Good
9/2/2033,2.231727,349.9659,41.78156,7.325636,-19.69773,34.349,1000,34.76984,-84.03099,33,277,573.3599,14,0.31,150.63,338.31,3.125437203785434,0.8420958627110774,-0.3888433076713731,277000,96.41433990272095,Moderate,Low,2.772772772772773,Moderate,Fair
9/3/2033,9.499034,311.4368,55.76773,10.85745,-15.78235,37.49726,1000,34.76984,-84.03099,33,227,479.4625,72,2.98,123.21,250.02,3.7656183823056377,1.485797813560001,-7.121294387617872,227000,97.58771953345557,Low,High,2.2722722722722724,Moderate,Good
9/4/2033,12.10228,6.432495,41.47459,14.81653,-19.41341,49.04647,1000,34.76984,-84.03099,33,250,813.1454,65,2.74,127.66,358.23,3.2785792009190518,1.0499697786563256,1.3558489805757257,250000,96.01383927028796,High,Low,2.5025025025025025,Moderate,Poor
9/5/2033,5.513392,133.1477,75.02948,12.49332,-19.42684,44.41348,1000,34.76984,-84.03099,33,151,681.145,35,2.03,153.01,317.35,4.580514788849709,1.494514471820088,4.022533219323854,151000,95.38673901458921,High,High,1.5115115115115116,Low,Poor
9/6/2033,13.28146,127.7388,45.45665,3.173113,-9.588309,15.93454,1000,34.76984,-84.03099,33,336,562.0203,12,3.4,168.63,79.39,2.156249335748511,0.8765185737516898,10.503101195161694,336000,94.20202418884216,Critical,Low,3.3633633633633635,High,Critical
9/7/2033,8.81039,37.98278,67.56396,13.69201,-18.71061,46.09462,1000,34.76984,-84.03099,33,263,968.4718,86,2.91,124.07,120.51,5.4262335998026545,1.643759115230502,5.422130867426084,263000,95.01724609194564,Critical,Critical,2.6326326326326326,Moderate,Poor
9/8/2033,11.51799,273.6631,50.07254,15.58069,-13.03494,44.19633,1000,34.76984,-84.03099,33,396,487.3746,68,1.2,111.94,124.95,3.6502290622901996,1.3187742970686034,-11.494458421999934,396000,98.44485939527941,Low,High,3.963963963963964,High,Good
9/9/2033,3.595173,279.0559,37.03059,17.09383,-14.48602,48.67368,1000,34.76984,-84.03099,33,155,929.4339,96,9.6,181.46,4.18,3.5102327576754546,1.5796649840223767,-3.5503600564549354,155000,96.87417251608427,Moderate,Critical,1.5515515515515517,Low,Fair
9/10/2033,2.621288,157.1413,57.79042,13.89793,-19.76544,47.5613,1000,34.76984,-84.03099,33,305,507.2467,75,3.97,97.28,424.6,8.379677339122429,1.8816522957960122,1.0182651153408524,305000,95.80985128819303,High,Critical,3.053053053053053,Moderate,Poor
9/11/2033,11.79446,52.65631,38.02449,11.67504,-17.95031,41.30038,1000,34.76984,-84.03099,33,147,234.5553,6,2.21,193.28,144.59,2.705175556731332,0.9005377897248161,9.376727357561046,147000,94.49569319157034,Critical,Low,1.4714714714714714,Low,Critical
9/12/2033,15.24495,140.7907,73.92793,13.17423,-14.96749,41.31596,1000,34.76984,-84.03099,33,217,512.4542,76,5.03,65.58,194.88,6.289930575732185,1.8554891237859905,9.637172585839068,217000,94.12911874569639,Critical,Critical,2.1721721721721723,Moderate,Critical
9/13/2033,17.01251,69.84022,61.11299,16.89387,-13.66182,47.44957,1000,34.76984,-84.03099,33,279,575.5345,17,9.07,33.24,290.08,3.505748949141013,1.3687122634244249,15.970241653787323,279000,92.9837379902152,Critical,High,2.7927927927927927,Moderate,Critical
9/14/2033,17.34178,137.2085,61.26378,16.03494,-16.57523,48.64511,1000,34.76984,-84.03099,33,226,119.1152,26,3.35,104.33,348.93,3.5917024149032053,1.178751301989861,11.780833821379485,226000,93.89980784512714,Critical,Moderate,2.2622622622622623,Moderate,Critical
9/15/2033,18.81202,262.2443,55.9694,15.61416,-15.99051,47.21883,1000,34.76984,-84.03099,33,346,633.5178,35,3.56,83.9,70.71,4.666218671568221,1.438201229107569,-18.63993661446795,346000,99.85812695416132,Low,High,3.4634634634634636,High,Good
9/16/2033,16.39215,184.6465,45.0498,11.08354,-19.38485,41.55194,1000,34.76984,-84.03099,33,188,731.2432,88,9.02,86.47,189.65,4.271416204188198,1.4355021852012506,-1.327893020799229,188000,96.45972794859946,Moderate,High,1.8818818818818819,Low,Fair
9/17/2033,7.256989,47.26185,49.74736,12.57501,-19.79639,44.94641,1000,34.76984,-84.03099,33,374,413.8405,18,0.59,64.16,294.6,3.7840346170744437,1.1222415869246964,5.32998907248244,374000,95.1477297094261,Critical,Moderate,3.7437437437437437,High,Poor
9/18/2033,3.723743,321.9958,42.49245,13.58146,-18.24749,45.41041,1000,34.76984,-84.03099,33,150,310.4612,36,1.82,18.96,463.14,3.118793082568522,0.9492955009624782,-2.2927802020086876,150000,96.813767390113,Moderate,Low,1.5015015015015014,Low,Fair
9/19/2033,12.04666,352.7384,75.10176,19.17822,-11.42326,49.77971,1000,34.76984,-84.03099,33,137,457.4238,57,2.78,126.04,460.09,4.131091779762739,1.1742190581641454,-1.5226954878856864,137000,96.5974733801279,Moderate,Moderate,1.3713713713713713,Low,Fair
9/20/2033,0.5368447,150.3437,50.99397,10.51797,-19.48298,40.51892,1000,34.76984,-84.03099,33,369,581.4324,19,2.99,199.43,294.17,3.470783599289715,1.1298446628717136,0.26562861630880935,369000,96.16032087787673,High,Moderate,3.6936936936936933,High,Fair
9/21/2033,6.376699,329.1742,33.23892,15.7646,-17.91379,49.44299,1000,34.76984,-84.03099,33,87,447.0875,62,4.18,96.35,98.36,2.994445718359421,1.1250368316210033,-3.2676093067085628,87000,96.9812108118554,Moderate,Moderate,0.8708708708708709,Low,Fair
9/22/2033,5.144654,41.94645,83.67406,11.69525,-19.50037,42.89088,1000,34.76984,-84.03099,33,535,683.3036,41,8.67,184.99,121.86,5.4700189605890355,1.8849498830522124,3.438870672258735,535000,95.23274090063259,High,Critical,5.355355355355355,High,Poor
9/23/2033,14.09873,141.872,58.47814,16.61789,-16.28601,49.52179,1000,34.76984,-84.03099,33,535,188.246,2,9.38,23.14,99.84,2.0359338521313983,0.8083150119274088,8.704843099402352,535000,94.50253687654131,Critical,Low,5.355355355355355,High,Critical
9/24/2033,18.0397,39.94247,44.51799,14.80592,-19.80061,49.41244,1000,34.76984,-84.03099,33,516,545.3203,65,6.83,185.36,39.27,4.5615416154672745,1.4195533958976423,11.581814095692284,516000,93.75137116209225,Critical,High,5.165165165165165,High,Critical
9/25/2033,10.68492,59.14335,34.79214,14.67455,-18.57153,47.92062,1000,34.76984,-84.03099,33,191,304.0206,12,2.72,170.43,45.02,2.9199387403586807,1.0181886652054573,9.172503824718062,191000,94.48364263549475,Critical,Low,1.9119119119119117,Low,Critical
9/26/2033,7.843476,308.0426,51.05088,15.12009,-18.14946,48.38964,1000,34.76984,-84.03099,33,192,171.9789,11,9.88,106.29,0.54,1.7562725563060708,0.6227385201219995,-6.177151369569784,192000,97.67180871787735,Low,Low,1.921921921921922,Low,Good
9/27/2033,16.27671,323.2613,49.01581,15.5262,-14.37298,45.42539,1000,34.76984,-84.03099,33,372,366.9264,37,4.74,83.94,224.94,3.01771266191512,1.0522495755149157,-9.736183692153592,372000,98.18276186577624,Low,Low,3.7237237237237237,High,Good
9/28/2033,2.06305,161.1679,46.52823,5.681244,-19.53464,30.89713,1000,34.76984,-84.03099,33,46,520.2884,53,1.81,166.09,152.82,4.627807523461139,1.263725553044689,0.6659442992031338,46000,96.16929347424596,High,Moderate,0.4604604604604604,Low,Fair
9/29/2033,2.803938,241.3811,51.86262,15.99847,-17.30893,49.30587,1000,34.76984,-84.03099,33,296,677.5971,90,4.06,118.0,388.83,5.0553898504967725,1.6512055295635333,-2.461366939078651,296000,96.57851172894667,Moderate,Critical,2.9629629629629632,Moderate,Fair
9/30/2033,16.88248,73.58904,38.40239,12.23256,-17.23541,41.70053,1000,34.76984,-84.03099,33,382,269.8066,40,7.84,80.85,44.8,3.732355948004637,1.1003060162190805,16.194686894209536,382000,92.97817081629236,Critical,Moderate,3.8238238238238234,High,Critical
10/1/2033,14.12162,244.614,40.00157,14.96129,-17.75677,47.67934,1000,34.76984,-84.03099,33,212,606.5739,60,9.07,120.14,271.68,3.3462111667107592,1.114444306418584,-12.75803742514891,212000,98.8324741931042,Low,Moderate,2.1221221221221223,Low,Good
10/2/2033,12.29066,30.65606,40.4455,14.09332,-18.58814,46.77479,1000,34.76984,-84.03099,33,216,502.6515,92,9.71,135.02,464.33,4.561393452897526,1.4424202044494034,6.266802883897209,216000,94.92751336188573,Critical,High,2.1621621621621623,Moderate,Poor
10/3/2033,16.00317,117.2956,53.11371,13.5676,-16.86443,43.99963,1000,34.76984,-84.03099,33,161,721.4277,53,0.49,180.33,157.56,3.8778381960038257,1.5226629122235125,14.221256256943242,161000,93.3345498749443,Critical,High,1.6116116116116117,Low,Critical
10/4/2033,16.76668,122.8296,56.20039,16.49165,-14.67948,47.66278,1000,34.76984,-84.03099,33,181,416.5313,71,3.08,27.59,47.02,4.294816355680228,1.3401911163345699,14.08881712433562,181000,93.4077792402325,Critical,High,1.8118118118118118,Low,Critical
10/5/2033,7.068085,346.9881,23.95058,14.12202,-15.60249,43.84653,1000,34.76984,-84.03099,33,272,938.4711,16,3.86,138.57,414.97,2.5245137936817272,0.8207669684028461,-1.5914035140156635,272000,96.66325061228228,Moderate,Low,2.7227227227227226,Moderate,Fair
10/6/2033,4.119668,101.746,55.07648,13.58684,-19.65714,46.83083,1000,34.76984,-84.03099,33,250,599.129,55,7.98,182.85,289.56,4.754981767045254,1.446113136642741,4.033400862520535,250000,95.35948588650307,High,High,2.5025025025025025,Moderate,Poor
10/7/2033,11.99843,61.97195,39.46511,11.8819,-17.10531,40.8691,1000,34.76984,-84.03099,33,288,251.978,66,6.41,71.47,113.6,7.806176869292748,1.6158726527063276,10.591225936658448,288000,93.98179301685641,Critical,Critical,2.8828828828828827,Moderate,Critical
10/8/2033,14.35291,350.7943,38.69885,13.88575,-17.42213,45.19363,1000,34.76984,-84.03099,33,207,287.0671,9,7.66,158.52,419.72,3.035791868552156,0.8215395631026045,-2.296169799945587,207000,96.82997209105834,Moderate,Low,2.0720720720720722,Low,Fair
10/9/2033,6.185602,132.1625,62.388,12.30107,-19.05235,43.65448,1000,34.76984,-84.03099,33,356,598.7833,74,0.72,101.4,395.93,6.377599130544367,1.8830664315819983,4.585040849412948,356000,95.07567190064282,High,Critical,3.563563563563563,High,Poor
10/10/2033,10.4614,41.93821,39.86041,14.54826,-17.29729,46.39381,1000,34.76984,-84.03099,33,322,787.4868,43,3.51,196.98,341.63,4.229771946184129,1.0901137965337842,6.9916547104232345,322000,94.84583491895522,Critical,Moderate,3.2232232232232234,Moderate,Poor
10/11/2033,8.233303,282.1978,61.94764,13.73359,-19.81834,47.28552,1000,34.76984,-84.03099,33,102,292.7704,51,5.57,188.55,37.51,3.4008831980146073,1.3689034415331636,-8.04742801614661,102000,97.85801457076937,Low,High,1.0210210210210209,Low,Good
10/12/2033,6.864342,200.4084,51.39605,12.38654,-16.7822,41.55528,1000,34.76984,-84.03099,33,260,675.4598,11,4.42,161.23,36.01,3.890858143290366,1.023374830113543,-2.393660966621227,260000,96.76771974429018,Moderate,Low,2.6026026026026026,Moderate,Fair
10/13/2033,16.01703,149.0157,60.83203,16.00337,-17.09795,49.10468,1000,34.76984,-84.03099,33,297,501.0499,71,2.46,50.47,424.54,5.350788402540332,1.622412056652997,8.245617936966434,297000,94.44535279561082,Critical,Critical,2.9729729729729732,Moderate,Critical
10/14/2033,9.638849,118.1012,57.81997,16.47448,-16.71208,49.66104,1000,34.76984,-84.03099,33,208,267.4804,95,7.86,121.52,154.28,6.153692032426169,1.8586144381346485,8.50259257272533,208000,94.35869715401454,Critical,Critical,2.0820820820820822,Low,Critical
10/15/2033,11.82527,284.6349,53.4564,16.62762,-16.56947,49.82471,1000,34.76984,-84.03099,33,443,698.2738,85,8.28,164.75,75.74,5.552615319127231,1.6874651894405657,-11.441604442178884,443000,98.30488133160361,Low,Critical,4.434434434434435,High,Good
10/16/2033,11.52586,15.03938,41.85017,15.66522,-18.42145,49.7519,1000,34.76984,-84.03099,33,443,174.2921,84,6.32,89.59,77.98,6.184141612387119,1.9871320570733948,2.9907632900434393,443000,95.3285077248693,High,Critical,4.434434434434435,High,Poor
10/17/2033,9.409837,340.4488,47.88769,12.87311,-11.32261,37.06882,1000,34.76984,-84.03099,33,549,697.0183,13,1.52,182.18,413.32,4.250600645276082,1.0476812611336552,-3.1489932796122595,549000,96.79589427758235,Moderate,Low,5.495495495495495,High,Fair
10/18/2033,14.14637,274.3949,45.5946,14.16787,-18.06092,46.39665,1000,34.76984,-84.03099,33,130,547.2853,3,1.74,42.3,247.81,2.4127816999481517,0.9851009799877258,-14.104773690763933,130000,99.17342444415647,Low,Low,1.3013013013013013,Low,Good
10/19/2033,6.691393,173.4561,48.44992,13.17133,-16.40962,42.75228,1000,34.76984,-84.03099,33,353,746.0231,16,9.08,193.37,367.7,3.1664263003607354,1.1791444371251951,0.7625809548645178,353000,96.05254047788954,High,Moderate,3.533533533533534,High,Poor
10/20/2033,6.73984,4.667816,34.33826,16.21941,-16.74121,49.18004,1000,34.76984,-84.03099,33,185,256.3581,0,6.82,167.92,332.3,2.220621600700885,0.7625514960529359,0.5484792004011197,185000,96.28753871110389,High,Low,1.8518518518518516,Low,Fair
10/21/2033,17.49227,145.5378,52.70915,14.37949,-18.58926,47.34824,1000,34.76984,-84.03099,33,183,702.047,52,9.12,41.88,370.76,4.779846867200456,1.1999221970354859,9.89821804556499,183000,94.28717973177636,Critical,Moderate,1.831831831831832,Low,Critical
10/22/2033,13.76793,164.614,49.79841,14.42419,-14.92579,43.77416,1000,34.76984,-84.03099,33,287,527.1638,47,8.95,165.36,319.38,3.5355430092688427,1.3654614676825068,3.65291457566586,287000,95.44497864456207,High,High,2.8728728728728727,Moderate,Poor
10/23/2033,13.20065,191.711,31.82388,11.74654,-19.89531,43.38839,1000,34.76984,-84.03099,33,436,439.2531,85,1.66,71.12,381.59,4.1108440197797735,1.2467611122042999,-2.6794057474420057,436000,96.68745281582711,Moderate,Moderate,4.364364364364364,High,Fair
10/24/2033,15.50951,278.1576,50.45935,12.33747,-19.13459,43.80953,1000,34.76984,-84.03099,33,218,454.8983,35,0.78,47.5,289.23,4.252456267171297,1.3875021953793931,-15.352577148536204,218000,99.26706477109342,Low,High,2.182182182182182,Moderate,Good
10/25/2033,9.881726,97.10522,49.72214,12.0984,-19.99039,44.1872,1000,34.76984,-84.03099,33,135,323.1395,21,4.53,187.09,462.24,3.0214458368499075,1.0764865267808537,9.805840993811607,135000,94.36188584320342,Critical,Low,1.3513513513513513,Low,Critical
10/26/2033,1.308322,140.1275,57.40961,14.85602,-16.62589,46.33793,1000,34.76984,-84.03099,33,61,641.4504,24,6.83,98.54,336.51,2.936008862811996,1.2815048604237536,0.8387408272689433,61000,96.12340037641908,High,Moderate,0.6106106106106106,Low,Fair
10/27/2033,0.06783962,55.64292,57.22894,13.07877,-18.898,45.05555,1000,34.76984,-84.03099,33,307,835.9172,59,1.12,6.34,175.45,3.998617399944059,1.3997380867925302,0.056004081158387745,307000,96.14607775773057,High,High,3.073073073073073,Moderate,Fair
10/28/2033,6.037265,192.2124,11.07528,13.10462,-17.55041,43.75965,1000,34.76984,-84.03099,33,263,482.1528,22,2.88,107.52,443.13,2.609095441987171,0.7583294290296055,-1.2771008491052809,263000,96.62272134111217,Moderate,Low,2.6326326326326326,Moderate,Fair
10/29/2033,16.7743,1.072669,47.5325,8.686789,-18.75383,36.12741,1000,34.76984,-84.03099,33,134,659.7073,96,0.65,143.48,28.33,3.7979109546730063,1.3456282737102567,0.3140234878641598,134000,96.17990682031409,High,High,1.3413413413413413,Low,Fair
10/30/2033,5.508245,14.72803,41.40208,7.929997,-19.13044,34.99044,1000,34.76984,-84.03099,33,249,472.0063,11,5.85,170.01,24.23,2.5053854707204772,0.7205964506206656,1.400367278271396,249000,96.10414760915953,High,Low,2.4924924924924925,Moderate,Fair
10/31/2033,18.39693,31.39562,65.10429,14.89537,-19.9788,49.76954,1000,34.76984,-84.03099,33,289,362.5027,80,3.02,112.79,212.19,6.611090949855793,1.8791191728948946,9.58377729768433,289000,94.10390878859467,Critical,Critical,2.892892892892893,Moderate,Critical
11/1/2033,8.068782,311.6756,43.17772,12.5154,-18.32846,43.35926,1000,34.76984,-84.03099,33,224,827.6899,0,5.86,176.94,336.47,2.4113979661121174,0.8674567138181307,-6.026746026777629,224000,97.55551219121008,Low,Low,2.242242242242242,Moderate,Good
11/2/2033,0.2291536,79.34331,38.60362,11.83047,-14.92304,38.58398,1000,34.76984,-84.03099,33,233,337.1236,58,3.76,96.96,87.79,3.977042873379066,1.313253479513753,0.22520135614318793,233000,96.16778368491724,High,High,2.3323323323323324,Moderate,Fair
11/3/2033,2.844214,226.6752,45.27882,13.22396,-18.94994,45.39787,1000,34.76984,-84.03099,33,171,630.8694,91,2.79,162.36,130.41,5.019281885312465,1.7730878873362907,-2.069096965209216,171000,96.51349302684096,Moderate,Critical,1.7117117117117115,Low,Fair
11/4/2033,18.43609,320.7615,51.94658,12.18398,-15.41018,39.77814,1000,34.76984,-84.03099,33,202,494.8542,49,1.44,37.64,13.13,5.035785418543057,1.3751206331082935,-11.661746614025915,202000,98.5390131328727,Low,High,2.022022022022022,Low,Good
11/5/2033,7.496148,214.6895,48.11163,16.02146,-15.40431,47.44722,1000,34.76984,-84.03099,33,401,793.1672,28,0.62,35.0,237.58,3.6403869177464094,1.1568460833736243,-4.266274076484754,401000,97.04580099028486,Moderate,Moderate,4.014014014014014,High,Fair
11/6/2033,5.141329,286.0447,49.43088,18.89566,-9.374553,47.16587,1000,34.76984,-84.03099,33,185,549.8065,1,2.31,171.66,143.79,2.846666622483981,1.0620063537158362,-4.941055529153881,185000,97.29560919971603,Moderate,Low,1.8518518518518516,Low,Good
11/7/2033,11.92046,189.1369,38.42542,11.92617,-18.83686,42.6892,1000,34.76984,-84.03099,33,330,453.553,94,8.14,50.68,53.94,3.9686997645753967,1.360001090661253,-1.892896989570036,330000,96.53857907071563,Moderate,High,3.303303303303303,High,Fair
11/8/2033,14.64475,157.5439,57.45963,11.65078,-19.00219,42.30375,1000,34.76984,-84.03099,33,88,931.1428,9,4.86,1.07,39.1,2.6187892850791727,0.8984057943804253,5.593934883967552,88000,95.27649128489236,Critical,Low,0.8808808808808809,Low,Poor
11/9/2033,8.480219,332.7339,55.05574,11.21866,-17.29514,39.73246,1000,34.76984,-84.03099,33,339,817.9967,69,2.81,178.61,52.2,4.168932678305856,1.3279582525622573,-3.884989382125172,339000,96.94301040065636,Moderate,High,3.3933933933933935,High,Fair
11/10/2033,14.60612,215.5149,30.66067,15.10657,-14.59712,44.81026,1000,34.76984,-84.03099,33,220,492.5076,86,6.43,53.95,154.09,4.3276409755374345,1.5312080241444472,-8.484909089371383,220000,97.84961941063094,Low,High,2.2022022022022023,Moderate,Good
11/11/2033,14.92515,174.8285,62.02022,13.52095,-19.4249,46.46681,1000,34.76984,-84.03099,33,342,795.6427,31,8.02,159.45,474.63,4.275438471776844,1.1460053188478783,1.3453111909781712,342000,95.95033616615001,High,Moderate,3.423423423423423,High,Poor
11/12/2033,5.429238,101.8607,21.92254,14.1837,-13.05548,41.42287,1000,34.76984,-84.03099,33,187,286.3707,61,8.73,42.49,221.76,3.269350555591848,1.2775637805238622,5.313324818314138,187000,95.17926590218002,Critical,Moderate,1.8718718718718719,Low,Poor
11/13/2033,1.505575,0.9779978,32.71862,14.9272,-18.64809,48.50249,1000,34.76984,-84.03099,33,102,606.0463,1,7.22,42.45,106.11,2.3338040880548525,0.6926057687358267,0.0256978358453537,102000,96.44627870221018,Moderate,Low,1.0210210210210209,Low,Fair
11/14/2033,11.68104,329.7899,50.7404,4.259326,-16.10904,24.62769,1000,34.76984,-84.03099,33,359,574.4314,34,7.95,166.58,29.51,3.155551841100014,1.173673516450445,-5.877575665859432,359000,97.37981307823675,Low,Moderate,3.5935935935935936,High,Good
11/15/2033,3.777936,94.83221,51.00973,4.795195,-17.96284,27.55323,1000,34.76984,-84.03099,33,171,382.7636,25,1.81,89.7,497.69,3.3157602307967813,1.1287256921863205,3.7645079331071427,171000,95.54008070572267,High,Moderate,1.7117117117117115,Low,Poor
11/16/2033,5.514074,137.2626,38.82392,3.441054,-19.39315,26.27526,1000,34.76984,-84.03099,33,236,594.6733,23,1.6,104.29,230.86,3.564873304464643,0.9160940816213143,3.7420670061235826,236000,95.58235837428889,High,Low,2.3623623623623624,Moderate,Poor
11/17/2033,3.219099,125.7261,41.48602,13.59059,-17.84838,45.02956,1000,34.76984,-84.03099,33,414,660.4192,29,6.27,118.32,485.73,2.943985955469153,1.102694635778214,2.6133212937797334,414000,95.68092735051059,High,Moderate,4.1441441441441444,High,Poor
11/18/2033,2.126081,272.0842,64.37621,15.54724,-14.87691,45.97139,1000,34.76984,-84.03099,33,102,431.8643,64,4.99,14.96,0.41,4.14991540117941,1.5516208453151585,-2.124674513916494,102000,96.61864864918876,Moderate,Critical,1.0210210210210209,Low,Fair
11/19/2033,0.01492023,344.5273,49.25877,2.625987,-19.42369,24.67566,1000,34.76984,-84.03099,33,382,26.03442,43,2.56,29.74,11.86,2.935079995457298,1.2267450352390048,-0.003980407023964248,382000,96.17997257083309,Moderate,Moderate,3.8238238238238234,High,Fair
11/20/2033,7.163578,345.5822,55.23793,15.25958,-18.38068,48.89984,1000,34.76984,-84.03099,33,84,489.7686,34,2.28,59.03,239.46,5.40625451176598,1.2379062979880717,-1.7836648991710178,84000,96.65176109043779,Moderate,Moderate,0.8408408408408409,Low,Fair
11/21/2033,13.22373,328.2289,42.27191,14.63736,-19.72862,49.00335,1000,34.76984,-84.03099,33,349,332.8541,36,4.73,152.76,332.98,3.368181640202161,1.2807102448512162,-6.962651447399293,349000,97.5687172160245,Low,Moderate,3.4934934934934936,High,Good
11/22/2033,9.931265,16.22882,45.37098,14.02465,-19.98911,48.03842,1000,34.76984,-84.03099,33,236,342.1264,1,9.27,17.24,464.64,3.1096787167928026,0.9012677404867118,2.7755313694316524,236000,95.78011340396766,High,Low,2.3623623623623624,Moderate,Poor
11/23/2033,17.69924,207.8819,52.98617,14.01502,-19.81575,47.84578,1000,34.76984,-84.03099,33,391,795.3535,4,3.07,88.64,47.27,3.100538973609102,0.906654603727438,-8.277060299233476,391000,97.92701567872847,Low,Low,3.9139139139139143,High,Good
11/24/2033,13.22357,72.79417,44.40363,11.76626,-19.67013,43.20264,1000,34.76984,-84.03099,33,120,377.1425,7,6.68,22.92,472.67,2.1537625670969645,0.8223813013309006,12.631792340413517,120000,93.87892714151802,Critical,Low,1.2012012012012012,Low,Critical
11/25/2033,16.08414,327.8414,60.59723,8.382056,-19.99417,36.75828,1000,34.76984,-84.03099,33,158,294.5394,30,8.91,162.97,9.04,3.9330398040436414,0.9381381140222937,-8.561020053866274,158000,98.06756257656657,Low,Low,1.5815815815815815,Low,Good
11/26/2033,1.231616,211.8747,44.6201,11.8346,-19.01488,42.68408,1000,34.76984,-84.03099,33,437,579.5308,79,3.73,54.77,100.35,5.590212987486402,1.401877048660951,-0.6503713376652493,437000,96.23471115293476,Moderate,High,4.374374374374375,High,Fair
11/27/2033,7.600986,181.1669,47.04488,12.00799,-19.65748,43.67345,1000,34.76984,-84.03099,33,367,430.1161,27,4.24,55.2,116.56,4.16692917639808,1.2561860876318385,-0.1547928571834017,367000,96.20730274514713,Moderate,Moderate,3.673673673673674,High,Fair
